Provider Id,Provider Name,Provider City,Provider State,Provider Zip Code,DRG Definition,Total Discharges,Average Covered Charges,Average Total Payments,Average Medicare Payments
330191,Glens Falls Hospital,Glens Falls,NY,12801,291 - HEART FAILURE AND SHOCK WITH MCC,116,27550.922414,8725.9396552,7487.0775862
330191,Glens Falls Hospital,Glens Falls,NY,12801,308 - CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH MCC,21,25405.428571,7992.0,7102.8571429
330191,Glens Falls Hospital,Glens Falls,NY,12801,309 - CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH CC,20,18864.85,5044.95,4189.15
330191,Glens Falls Hospital,Glens Falls,NY,12801,310 - CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITHOUT CC/MCC,13,13859.0,3938.6923077,2382.6923077
330191,Glens Falls Hospital,Glens Falls,NY,12801,312 - SYNCOPE AND COLLAPSE,26,22808.346154,6301.0384615,4431.8076923
330191,Glens Falls Hospital,Glens Falls,NY,12801,314 - OTHER CIRCULATORY SYSTEM DIAGNOSES WITH MCC,14,60244.428571,15612.071429,14722.928571
330191,Glens Falls Hospital,Glens Falls,NY,12801,315 - OTHER CIRCULATORY SYSTEM DIAGNOSES WITH CC,12,24535.916667,6521.5,5613.8333333
330191,Glens Falls Hospital,Glens Falls,NY,12801,329 - MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH MCC,15,93870.6,30619.933333,29587.466667
330191,Glens Falls Hospital,Glens Falls,NY,12801,330 - MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH CC,19,56955.210526,15780.631579,14797.894737
330191,Glens Falls Hospital,Glens Falls,NY,12801,377 - GASTROINTESTINAL HEMORRHAGE WITH MCC,22,43219.045455,12041.409091,11319.772727
330191,Glens Falls Hospital,Glens Falls,NY,12801,378 - GASTROINTESTINAL HEMORRHAGE WITH CC,51,27204.72549,6564.2745098,5482.5882353
330191,Glens Falls Hospital,Glens Falls,NY,12801,388 - GASTROINTESTINAL OBSTRUCTION WITH MCC,12,33500.583333,10642.916667,9605.5833333
330191,Glens Falls Hospital,Glens Falls,NY,12801,389 - GASTROINTESTINAL OBSTRUCTION WITH CC,13,19899.076923,6076.0,3695.0769231
330191,Glens Falls Hospital,Glens Falls,NY,12801,"392 - ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITHOUT MCC",41,22238.02439,5509.8292683,3883.1707317
330191,Glens Falls Hospital,Glens Falls,NY,12801,481 - HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITH CC,36,41023.111111,13089.5,11749.611111
330191,Glens Falls Hospital,Glens Falls,NY,12801,522 - HIP REPLACEMENT WITH PRINCIPAL DIAGNOSIS OF HIP FRACTURE WITHOUT MCC,25,45206.68,13841.2,12285.2
330191,Glens Falls Hospital,Glens Falls,NY,12801,552 - MEDICAL BACK PROBLEMS WITHOUT MCC,13,23141.0,6172.0769231,4855.4615385
330191,Glens Falls Hospital,Glens Falls,NY,12801,"563 - FRACTURE, SPRAIN, STRAIN AND DISLOCATION EXCEPT FEMUR, HIP, PELVIS AND THIGH WITHOUT MCC",11,17778.545455,5569.0,4154.4545455
330191,Glens Falls Hospital,Glens Falls,NY,12801,603 - CELLULITIS WITHOUT MCC,39,20306.846154,5761.4102564,4564.4871795
330191,Glens Falls Hospital,Glens Falls,NY,12801,637 - DIABETES WITH MCC,12,32841.666667,9588.75,8421.75
330191,Glens Falls Hospital,Glens Falls,NY,12801,638 - DIABETES WITH CC,14,30067.0,6958.8571429,6069.7142857
330191,Glens Falls Hospital,Glens Falls,NY,12801,"640 - MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITH MCC",24,37153.666667,9817.0416667,8828.3333333
330191,Glens Falls Hospital,Glens Falls,NY,12801,"641 - MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITHOUT MCC",46,18379.695652,5111.6956522,3995.4347826
330191,Glens Falls Hospital,Glens Falls,NY,12801,682 - RENAL FAILURE WITH MCC,20,24010.45,9557.95,8468.75
330191,Glens Falls Hospital,Glens Falls,NY,12801,683 - RENAL FAILURE WITH CC,28,22800.928571,6000.6071429,4555.75
330191,Glens Falls Hospital,Glens Falls,NY,12801,689 - KIDNEY AND URINARY TRACT INFECTIONS WITH MCC,17,70287.705882,19680.647059,15428.764706
330191,Glens Falls Hospital,Glens Falls,NY,12801,690 - KIDNEY AND URINARY TRACT INFECTIONS WITHOUT MCC,36,21972.0,5392.25,4484.5833333
330191,Glens Falls Hospital,Glens Falls,NY,12801,698 - OTHER KIDNEY AND URINARY TRACT DIAGNOSES WITH MCC,34,34468.794118,11030.852941,10026.147059
330191,Glens Falls Hospital,Glens Falls,NY,12801,812 - RED BLOOD CELL DISORDERS WITHOUT MCC,16,21098.1875,5847.5625,4850.75
330191,Glens Falls Hospital,Glens Falls,NY,12801,853 - INFECTIOUS AND PARASITIC DISEASES WITH O.R. PROCEDURES WITH MCC,27,109031.7037,36494.62963,35171.925926
330191,Glens Falls Hospital,Glens Falls,NY,12801,871 - SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC,183,41402.060109,13137.606557,11831.42623
330191,Glens Falls Hospital,Glens Falls,NY,12801,872 - SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,55,26576.436364,7366.8545455,5480.1090909
330191,Glens Falls Hospital,Glens Falls,NY,12801,884 - ORGANIC DISTURBANCES AND INTELLECTUAL DISABILITY,13,71634.769231,18869.0,13069.384615
330191,Glens Falls Hospital,Glens Falls,NY,12801,885 - PSYCHOSES,125,34096.576,9411.52,7961.904
330191,Glens Falls Hospital,Glens Falls,NY,12801,948 - SIGNS AND SYMPTOMS WITHOUT MCC,19,25162.631579,6047.0526316,4350.7894737
330191,Glens Falls Hospital,Glens Falls,NY,12801,951 - OTHER FACTORS INFLUENCING HEALTH STATUS,17,16103.764706,3993.6470588,2986.8235294
330193,Flushing Hospital Medical Center,Flushing,NY,11355,"4 - TRACHEOSTOMY WITH MV >96 HOURS OR PRINCIPAL DIAGNOSIS EXCEPT FACE, MOUTH AND NECK WITHOU",14,211276.0,198621.78571,188195.07143
330193,Flushing Hospital Medical Center,Flushing,NY,11355,56 - DEGENERATIVE NERVOUS SYSTEM DISORDERS WITH MCC,14,21181.428571,24752.0,21249.571429
330193,Flushing Hospital Medical Center,Flushing,NY,11355,57 - DEGENERATIVE NERVOUS SYSTEM DISORDERS WITHOUT MCC,25,19366.04,17027.04,12754.84
330193,Flushing Hospital Medical Center,Flushing,NY,11355,64 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH MCC,11,20914.545455,24403.272727,21683.636364
330193,Flushing Hospital Medical Center,Flushing,NY,11355,65 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH CC OR TPA IN 24 HOURS,17,25685.705882,15626.058824,11182.647059
330193,Flushing Hospital Medical Center,Flushing,NY,11355,101 - SEIZURES WITHOUT MCC,16,15245.1875,11491.125,9302.125
330193,Flushing Hospital Medical Center,Flushing,NY,11355,177 - RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH MCC,66,28660.227273,28892.333333,25083.590909
330193,Flushing Hospital Medical Center,Flushing,NY,11355,178 - RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH CC,26,13613.846154,17435.807692,14342.346154
330193,Flushing Hospital Medical Center,Flushing,NY,11355,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH MCC,13,22663.538462,15408.538462,11336.076923
330193,Flushing Hospital Medical Center,Flushing,NY,11355,193 - SIMPLE PNEUMONIA AND PLEURISY WITH MCC,16,27265.875,18937.0,15541.3125
330193,Flushing Hospital Medical Center,Flushing,NY,11355,208 - RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT <=96 HOURS,12,32470.25,32717.083333,30121.666667
330193,Flushing Hospital Medical Center,Flushing,NY,11355,"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH MCC",32,37484.59375,25601.125,21711.09375
330193,Flushing Hospital Medical Center,Flushing,NY,11355,291 - HEART FAILURE AND SHOCK WITH MCC,68,21346.323529,16642.867647,13484.573529
330193,Flushing Hospital Medical Center,Flushing,NY,11355,312 - SYNCOPE AND COLLAPSE,20,15708.0,11604.25,8714.6
330193,Flushing Hospital Medical Center,Flushing,NY,11355,377 - GASTROINTESTINAL HEMORRHAGE WITH MCC,22,30778.136364,24083.954545,20779.772727
330193,Flushing Hospital Medical Center,Flushing,NY,11355,378 - GASTROINTESTINAL HEMORRHAGE WITH CC,18,23613.888889,14165.444444,10875.166667
330193,Flushing Hospital Medical Center,Flushing,NY,11355,389 - GASTROINTESTINAL OBSTRUCTION WITH CC,12,15592.916667,10880.333333,8368.9166667
330193,Flushing Hospital Medical Center,Flushing,NY,11355,"392 - ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITHOUT MCC",17,15217.882353,10293.117647,7306.7058824
330193,Flushing Hospital Medical Center,Flushing,NY,11355,393 - OTHER DIGESTIVE SYSTEM DIAGNOSES WITH MCC,18,26214.0,24954.833333,21783.888889
330193,Flushing Hospital Medical Center,Flushing,NY,11355,394 - OTHER DIGESTIVE SYSTEM DIAGNOSES WITH CC,18,16823.777778,13419.111111,10737.555556
330193,Flushing Hospital Medical Center,Flushing,NY,11355,603 - CELLULITIS WITHOUT MCC,17,19310.176471,12425.882353,9085.7647059
330193,Flushing Hospital Medical Center,Flushing,NY,11355,637 - DIABETES WITH MCC,11,20342.454545,16020.090909,13071.909091
330193,Flushing Hospital Medical Center,Flushing,NY,11355,638 - DIABETES WITH CC,12,14994.0,11979.0,9128.5
330193,Flushing Hospital Medical Center,Flushing,NY,11355,"640 - MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITH MCC",20,21884.05,17167.1,13681.45
330193,Flushing Hospital Medical Center,Flushing,NY,11355,"641 - MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITHOUT MCC",25,13705.92,10318.56,7461.8
330193,Flushing Hospital Medical Center,Flushing,NY,11355,643 - ENDOCRINE DISORDERS WITH MCC,11,29859.363636,27644.818182,24247.272727
330193,Flushing Hospital Medical Center,Flushing,NY,11355,682 - RENAL FAILURE WITH MCC,26,18598.653846,16591.076923,14001.346154
330193,Flushing Hospital Medical Center,Flushing,NY,11355,683 - RENAL FAILURE WITH CC,11,15247.181818,10417.0,8038.1818182
330193,Flushing Hospital Medical Center,Flushing,NY,11355,689 - KIDNEY AND URINARY TRACT INFECTIONS WITH MCC,28,21928.107143,16521.75,12811.321429
330193,Flushing Hospital Medical Center,Flushing,NY,11355,690 - KIDNEY AND URINARY TRACT INFECTIONS WITHOUT MCC,34,12832.852941,10595.794118,8083.7941176
330193,Flushing Hospital Medical Center,Flushing,NY,11355,698 - OTHER KIDNEY AND URINARY TRACT DIAGNOSES WITH MCC,20,36993.3,23646.1,18968.4
330193,Flushing Hospital Medical Center,Flushing,NY,11355,811 - RED BLOOD CELL DISORDERS WITH MCC,13,29534.307692,19257.692308,16322.923077
330193,Flushing Hospital Medical Center,Flushing,NY,11355,853 - INFECTIOUS AND PARASITIC DISEASES WITH O.R. PROCEDURES WITH MCC,46,85963.934783,73864.347826,65565.304348
330193,Flushing Hospital Medical Center,Flushing,NY,11355,870 - SEPTICEMIA OR SEVERE SEPSIS WITH MV >96 HOURS,62,96563.112903,85365.66129,77785.532258
330193,Flushing Hospital Medical Center,Flushing,NY,11355,871 - SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC,345,31392.028986,26396.124638,22605.434783
330193,Flushing Hospital Medical Center,Flushing,NY,11355,872 - SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,37,19134.783784,13616.918919,10514.567568
330193,Flushing Hospital Medical Center,Flushing,NY,11355,884 - ORGANIC DISTURBANCES AND INTELLECTUAL DISABILITY,11,14472.818182,16648.090909,14059.727273
330193,Flushing Hospital Medical Center,Flushing,NY,11355,"894 - ALCOHOL, DRUG ABUSE OR DEPENDENCE, LEFT AMA",14,6805.2857143,7808.7142857,6160.2857143
330193,Flushing Hospital Medical Center,Flushing,NY,11355,"895 - ALCOHOL, DRUG ABUSE OR DEPENDENCE WITH REHABILITATION THERAPY",16,12006.125,19478.75,16339.875
330193,Flushing Hospital Medical Center,Flushing,NY,11355,"897 - ALCOHOL, DRUG ABUSE OR DEPENDENCE WITHOUT REHABILITATION THERAPY WITHOUT MCC",33,12325.909091,12067.727273,8697.0606061
330194,Maimonides Medical Center,Brooklyn,NY,11219,"3 - ECMO OR TRACHEOSTOMY WITH MV >96 HOURS OR PRINCIPAL DIAGNOSIS EXCEPT FACE, MOUTH AND NEC",22,985070.59091,285394.90909,269733.04545
330194,Maimonides Medical Center,Brooklyn,NY,11219,"4 - TRACHEOSTOMY WITH MV >96 HOURS OR PRINCIPAL DIAGNOSIS EXCEPT FACE, MOUTH AND NECK WITHOU",83,679184.44578,175270.57831,163488.68675
330194,Maimonides Medical Center,Brooklyn,NY,11219,23 - CRANIOTOMY WITH MAJOR DEVICE IMPLANT OR ACUTE COMPLEX CNS PRINCIPAL DIAGNOSIS WITH MCC O,19,267163.10526,74718.0,69525.789474
330194,Maimonides Medical Center,Brooklyn,NY,11219,25 - CRANIOTOMY AND ENDOVASCULAR INTRACRANIAL PROCEDURES WITH MCC,16,170384.0625,47799.1875,44557.3125
330194,Maimonides Medical Center,Brooklyn,NY,11219,54 - NERVOUS SYSTEM NEOPLASMS WITH MCC,18,92631.944444,18602.055556,15495.388889
330194,Maimonides Medical Center,Brooklyn,NY,11219,56 - DEGENERATIVE NERVOUS SYSTEM DISORDERS WITH MCC,35,100429.94286,28680.6,25037.8
330194,Maimonides Medical Center,Brooklyn,NY,11219,57 - DEGENERATIVE NERVOUS SYSTEM DISORDERS WITHOUT MCC,29,60270.551724,16456.793103,13560.068966
330194,Maimonides Medical Center,Brooklyn,NY,11219,64 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH MCC,91,145563.43956,28341.186813,24902.945055
330194,Maimonides Medical Center,Brooklyn,NY,11219,65 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH CC OR TPA IN 24 HOURS,77,80820.155844,13792.103896,11137.480519
330194,Maimonides Medical Center,Brooklyn,NY,11219,66 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITHOUT CC/MCC,18,56339.555556,9456.2222222,7135.7222222
330194,Maimonides Medical Center,Brooklyn,NY,11219,70 - NONSPECIFIC CEREBROVASCULAR DISORDERS WITH MCC,13,50559.769231,20661.923077,18700.615385
330194,Maimonides Medical Center,Brooklyn,NY,11219,83 - TRAUMATIC STUPOR AND COMA >1 HOUR WITH CC,11,54324.181818,14309.0,12452.454545
330194,Maimonides Medical Center,Brooklyn,NY,11219,86 - TRAUMATIC STUPOR AND COMA <1 HOUR WITH CC,17,51102.176471,15852.647059,13683.823529
330194,Maimonides Medical Center,Brooklyn,NY,11219,91 - OTHER DISORDERS OF NERVOUS SYSTEM WITH MCC,13,65443.538462,21314.846154,18754.923077
330194,Maimonides Medical Center,Brooklyn,NY,11219,92 - OTHER DISORDERS OF NERVOUS SYSTEM WITH CC,17,49832.705882,13106.058824,10851.823529
330194,Maimonides Medical Center,Brooklyn,NY,11219,100 - SEIZURES WITH MCC,30,151775.23333,33404.933333,29466.966667
330194,Maimonides Medical Center,Brooklyn,NY,11219,101 - SEIZURES WITHOUT MCC,35,49407.314286,11627.828571,9410.7142857
330194,Maimonides Medical Center,Brooklyn,NY,11219,164 - MAJOR CHEST PROCEDURES WITH CC,14,138335.28571,30881.571429,28179.428571
330194,Maimonides Medical Center,Brooklyn,NY,11219,165 - MAJOR CHEST PROCEDURES WITHOUT CC/MCC,12,83294.75,23016.166667,21075.166667
330194,Maimonides Medical Center,Brooklyn,NY,11219,175 - PULMONARY EMBOLISM WITH MCC OR ACUTE COR PULMONALE,24,70969.833333,18774.583333,16219.666667
330194,Maimonides Medical Center,Brooklyn,NY,11219,177 - RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH MCC,345,79461.06087,28006.663768,24799.028986
330194,Maimonides Medical Center,Brooklyn,NY,11219,178 - RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH CC,44,43824.227273,17326.636364,14619.931818
330194,Maimonides Medical Center,Brooklyn,NY,11219,179 - RESPIRATORY INFECTIONS AND INFLAMMATIONS WITHOUT CC/MCC,18,35410.222222,13228.0,11310.944444
330194,Maimonides Medical Center,Brooklyn,NY,11219,180 - RESPIRATORY NEOPLASMS WITH MCC,18,117909.27778,25084.833333,19566.666667
330194,Maimonides Medical Center,Brooklyn,NY,11219,184 - MAJOR CHEST TRAUMA WITH CC,17,45520.588235,13408.764706,11287.0
330194,Maimonides Medical Center,Brooklyn,NY,11219,189 - PULMONARY EDEMA AND RESPIRATORY FAILURE,88,63053.0,15972.556818,13589.954545
330194,Maimonides Medical Center,Brooklyn,NY,11219,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH MCC,24,81709.166667,16599.0,14009.916667
330194,Maimonides Medical Center,Brooklyn,NY,11219,191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH CC,15,57215.6,11932.466667,9649.8
330194,Maimonides Medical Center,Brooklyn,NY,11219,193 - SIMPLE PNEUMONIA AND PLEURISY WITH MCC,72,71743.763889,17214.583333,14448.458333
330194,Maimonides Medical Center,Brooklyn,NY,11219,194 - SIMPLE PNEUMONIA AND PLEURISY WITH CC,19,41297.315789,11135.684211,9028.7894737
330194,Maimonides Medical Center,Brooklyn,NY,11219,199 - PNEUMOTHORAX WITH MCC,13,124183.61538,25450.0,21572.230769
330194,Maimonides Medical Center,Brooklyn,NY,11219,207 - RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT >96 HOURS,29,313836.44828,86449.137931,79320.310345
330194,Maimonides Medical Center,Brooklyn,NY,11219,208 - RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT <=96 HOURS,29,162196.06897,41238.827586,37816.931034
330194,Maimonides Medical Center,Brooklyn,NY,11219,233 - CORONARY BYPASS WITH CARDIAC CATHETERIZATION OR OPEN ABLATION WITH MCC,12,526619.66667,108848.75,102993.0
330194,Maimonides Medical Center,Brooklyn,NY,11219,242 - PERMANENT CARDIAC PACEMAKER IMPLANT WITH MCC,24,182137.0,47245.5,44213.125
330194,Maimonides Medical Center,Brooklyn,NY,11219,243 - PERMANENT CARDIAC PACEMAKER IMPLANT WITH CC,25,124645.48,29737.8,27466.56
330194,Maimonides Medical Center,Brooklyn,NY,11219,244 - PERMANENT CARDIAC PACEMAKER IMPLANT WITHOUT CC/MCC,14,90974.357143,24410.571429,22658.285714
330194,Maimonides Medical Center,Brooklyn,NY,11219,246 - PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH DRUG-ELUTING STENT WITH MCC OR 4+ ARTERIES O,71,208541.07042,44533.169014,39956.197183
330194,Maimonides Medical Center,Brooklyn,NY,11219,247 - PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH DRUG-ELUTING STENT WITHOUT MCC,76,130032.84211,25235.565789,21136.947368
330194,Maimonides Medical Center,Brooklyn,NY,11219,252 - OTHER VASCULAR PROCEDURES WITH MCC,14,175687.92857,42817.714286,39303.071429
330194,Maimonides Medical Center,Brooklyn,NY,11219,253 - OTHER VASCULAR PROCEDURES WITH CC,17,123388.29412,32399.058824,29801.411765
330194,Maimonides Medical Center,Brooklyn,NY,11219,267 - ENDOVASCULAR CARDIAC VALVE REPLACEMENT AND SUPPLEMENT PROCEDURES WITHOUT MCC,51,313589.31373,66690.666667,61794.490196
330194,Maimonides Medical Center,Brooklyn,NY,11219,274 - PERCUTANEOUS AND OTHER INTRACARDIAC PROCEDURES WITHOUT MCC,35,239338.97143,44810.914286,42935.285714
330194,Maimonides Medical Center,Brooklyn,NY,11219,"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH MCC",162,133467.88272,24709.388889,21329.061728
330194,Maimonides Medical Center,Brooklyn,NY,11219,"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH CC",42,58664.785714,12053.428571,9928.5714286
330194,Maimonides Medical Center,Brooklyn,NY,11219,"282 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITHOUT CC/MCC",13,37755.692308,9401.4615385,7644.6923077
330194,Maimonides Medical Center,Brooklyn,NY,11219,"283 - ACUTE MYOCARDIAL INFARCTION, EXPIRED WITH MCC",23,142782.34783,29890.26087,26936.086957
330194,Maimonides Medical Center,Brooklyn,NY,11219,"286 - CIRCULATORY DISORDERS EXCEPT AMI, WITH CARDIAC CATHETERIZATION WITH MCC",26,113732.57692,27820.5,25072.846154
330194,Maimonides Medical Center,Brooklyn,NY,11219,"287 - CIRCULATORY DISORDERS EXCEPT AMI, WITH CARDIAC CATHETERIZATION WITHOUT MCC",54,61979.851852,14433.296296,11496.851852
330194,Maimonides Medical Center,Brooklyn,NY,11219,291 - HEART FAILURE AND SHOCK WITH MCC,379,109815.87071,19222.656992,16174.865435
330194,Maimonides Medical Center,Brooklyn,NY,11219,299 - PERIPHERAL VASCULAR DISORDERS WITH MCC,13,68867.769231,19335.076923,17207.538462
330194,Maimonides Medical Center,Brooklyn,NY,11219,300 - PERIPHERAL VASCULAR DISORDERS WITH CC,24,39760.583333,12689.083333,11037.708333
330194,Maimonides Medical Center,Brooklyn,NY,11219,305 - HYPERTENSION WITHOUT MCC,13,36130.923077,9726.9230769,8017.6153846
330194,Maimonides Medical Center,Brooklyn,NY,11219,308 - CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH MCC,47,76277.276596,15896.234043,13502.276596
330194,Maimonides Medical Center,Brooklyn,NY,11219,309 - CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH CC,53,52403.792453,10039.169811,7740.3396226
330194,Maimonides Medical Center,Brooklyn,NY,11219,310 - CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITHOUT CC/MCC,39,40389.923077,7589.7179487,5580.4871795
330194,Maimonides Medical Center,Brooklyn,NY,11219,312 - SYNCOPE AND COLLAPSE,56,46126.517857,11309.232143,9172.75
330194,Maimonides Medical Center,Brooklyn,NY,11219,313 - CHEST PAIN,24,32749.791667,9462.625,7462.0
330194,Maimonides Medical Center,Brooklyn,NY,11219,314 - OTHER CIRCULATORY SYSTEM DIAGNOSES WITH MCC,40,152080.15,30409.775,26310.85
330194,Maimonides Medical Center,Brooklyn,NY,11219,315 - OTHER CIRCULATORY SYSTEM DIAGNOSES WITH CC,11,38437.818182,12421.272727,10730.454545
330194,Maimonides Medical Center,Brooklyn,NY,11219,329 - MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH MCC,26,341952.5,76817.653846,70589.461538
330194,Maimonides Medical Center,Brooklyn,NY,11219,330 - MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH CC,34,152746.94118,30921.911765,27769.147059
330194,Maimonides Medical Center,Brooklyn,NY,11219,331 - MAJOR SMALL AND LARGE BOWEL PROCEDURES WITHOUT CC/MCC,12,119580.58333,21430.416667,18800.0
330194,Maimonides Medical Center,Brooklyn,NY,11219,372 - MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECTIONS WITH CC,13,67520.230769,14277.615385,11600.230769
330194,Maimonides Medical Center,Brooklyn,NY,11219,374 - DIGESTIVE MALIGNANCY WITH MCC,25,119315.4,29722.68,26215.52
330194,Maimonides Medical Center,Brooklyn,NY,11219,375 - DIGESTIVE MALIGNANCY WITH CC,16,82193.375,16426.4375,13591.625
330194,Maimonides Medical Center,Brooklyn,NY,11219,377 - GASTROINTESTINAL HEMORRHAGE WITH MCC,77,96702.857143,23306.558442,20286.298701
330194,Maimonides Medical Center,Brooklyn,NY,11219,378 - GASTROINTESTINAL HEMORRHAGE WITH CC,94,65190.851064,13191.87234,10843.617021
330194,Maimonides Medical Center,Brooklyn,NY,11219,379 - GASTROINTESTINAL HEMORRHAGE WITHOUT CC/MCC,13,30429.0,8476.3846154,6308.0
330194,Maimonides Medical Center,Brooklyn,NY,11219,388 - GASTROINTESTINAL OBSTRUCTION WITH MCC,24,98567.458333,23444.041667,19810.916667
330194,Maimonides Medical Center,Brooklyn,NY,11219,389 - GASTROINTESTINAL OBSTRUCTION WITH CC,19,61107.263158,11413.0,8766.8421053
330194,Maimonides Medical Center,Brooklyn,NY,11219,390 - GASTROINTESTINAL OBSTRUCTION WITHOUT CC/MCC,16,34624.4375,8074.0625,5906.5625
330194,Maimonides Medical Center,Brooklyn,NY,11219,"391 - ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITH MCC",35,87373.771429,18622.571429,15446.285714
330194,Maimonides Medical Center,Brooklyn,NY,11219,"392 - ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITHOUT MCC",57,42108.140351,10163.561404,8364.0350877
330194,Maimonides Medical Center,Brooklyn,NY,11219,393 - OTHER DIGESTIVE SYSTEM DIAGNOSES WITH MCC,84,93056.190476,21958.404762,19083.535714
330194,Maimonides Medical Center,Brooklyn,NY,11219,394 - OTHER DIGESTIVE SYSTEM DIAGNOSES WITH CC,34,48307.088235,12087.705882,9918.1176471
330194,Maimonides Medical Center,Brooklyn,NY,11219,432 - CIRRHOSIS AND ALCOHOLIC HEPATITIS WITH MCC,12,94964.333333,25028.75,22702.083333
330194,Maimonides Medical Center,Brooklyn,NY,11219,435 - MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS WITH MCC,23,116781.69565,22980.217391,19530.0
330194,Maimonides Medical Center,Brooklyn,NY,11219,438 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITH MCC,13,128604.0,27450.0,23791.769231
330194,Maimonides Medical Center,Brooklyn,NY,11219,439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITH CC,13,38629.307692,11355.692308,8966.0
330194,Maimonides Medical Center,Brooklyn,NY,11219,"441 - DISORDERS OF LIVER EXCEPT MALIGNANCY, CIRRHOSIS OR ALCOHOLIC HEPATITIS WITH MCC",15,68168.133333,23309.533333,20977.333333
330194,Maimonides Medical Center,Brooklyn,NY,11219,444 - DISORDERS OF THE BILIARY TRACT WITH MCC,24,140876.95833,29273.708333,24782.25
330194,Maimonides Medical Center,Brooklyn,NY,11219,445 - DISORDERS OF THE BILIARY TRACT WITH CC,15,54423.0,14144.0,11791.333333
330194,Maimonides Medical Center,Brooklyn,NY,11219,446 - DISORDERS OF THE BILIARY TRACT WITHOUT CC/MCC,12,57870.0,11098.416667,8481.5833333
330194,Maimonides Medical Center,Brooklyn,NY,11219,454 - COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION WITH CC,16,222813.4375,72605.5625,69354.0
330194,Maimonides Medical Center,Brooklyn,NY,11219,460 - SPINAL FUSION EXCEPT CERVICAL WITHOUT MCC,15,134440.0,46391.866667,43575.866667
330194,Maimonides Medical Center,Brooklyn,NY,11219,470 - MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITHOUT MCC,57,91363.0,22885.824561,20883.192982
330194,Maimonides Medical Center,Brooklyn,NY,11219,472 - CERVICAL SPINAL FUSION WITH CC,12,133290.75,37569.833333,34698.75
